#OTU ID	prev	p
b85afede0721f061b6801ab0e372adf9	1	
9a28771e7515460c871406d3c6cecc61	1	
0078d91cdcb8ba026478309a54e6c5f1	1	
8bb7aaa927729248d502e71ec9acd839	1	
9468e9047065c6d2b88bd4e2fcd09d1a	1	
877b1e066893b9d077c6fa1df8451f85	1	
ebe85407ca9ba838b49ea7eeaa83fb19	1	
a99d70bf77dc61f7a61ec6f5a5fc9f85	1	
398cfbc2e1ef19e30a92ed4b10ddd588	1	
221174f657b7e8954e5a3d5f82ea67ff	1	
bb3b118485c48b773b92d890c516466a	1	
b81ee8a12b4b420939cd78c078f0d962	1	
75f982d1555d591444f30ce23aeddd0a	1	
28a65f1b9259c48326aa0a59fdbe51ca	2	0.637362637362638
2027532dc89a198b25d0fa57c46586ae	1	
4e6fe452076f50f3614f30498941dfaf	1	
a4460bf39f9653cac51ed40ba9cc1713	1	
0fa766f417dfbf17f4374dbefe4c374f	1	
08f4a8fb2f3519301a498e6ac79a41ed	1	
39ef99ddd6e1013ea1dd7dedbf120980	1	
b0e758c7a71031c8acba3f77464024c6	1	
506e1af16d7e0b992ef890f82d20c174	1	
5af26f6f107cb98dae54989bb699555e	1	
34ae75cd43148d0adc8651beacff6090	1	
eaf6e8c863aa2035c94a0a5eb90f446b	2	0.637362637362638
896037234cb8d98b99a3cc20a432a2bb	1	
49b41c6024bb0df5449d2766ddef4044	2	0.637362637362638
c1f16e521b42d14f7ea5204e30e51b8a	2	0.637362637362638
09e80fcfc0b269d2a27403a5ae0f54f8	1	
d13f8be7770185fdbe46d657d929db14	1	
0754ad67d832e8d378614fa162126fe6	1	
5d699d2827be86f0127de9d9c6f12d66	1	
412b36f6aef236919004ae3490bacb7d	1	
5d3e9eb98d0a167f021f2b3f9659fba9	1	
d5f73a35b90454d6c56ab1bd973dee22	2	0.637362637362638
45babbd9deeb656e078c5e23e2447162	1	
93b99fb6466e3cd3ed95c23e17c7b8eb	1	
462405462d1a5b4b8d6b2032d470d440	1	
322a38fe6ecf9f5b7423a5c4f27377c5	1	
884b8c45d4738b0bf1283a4571688555	1	
faee4a8087cda89aa5f7dc51d75f2721	1	
dc00234d8a1a98b1fd23e311027c9723	2	0.637362637362638
2990363dc84f46803a191dbfb0c26854	1	
ade072339709aefd3061482591594f00	2	0.637362637362638
c762ec3ddc9ec1848350eec6fc000a3d	1	
fc331fc361ea9d6f606420b7fb0a4bec	1	
017e2531db1cd8a4bc8cceff677d77f8	1	
09a90dfad8567065bc59af4efc71fb31	1	
01707411dcf99b062a48eefaa0d236f9	1	
52330ec9e75cd523cec00f5ccd2e3ea9	1	
d8fb910a2fd2b79c6505bb9c84b6e0ac	1	
19e1502d59cec6b01bb02b96a5378420	1	
e6987c53750e52b27bf42c432887d242	1	
44dedf630ae8270a6543e71dae435c1b	1	
453707b54a372100aa88518aeea0cee2	1	
ca898626bd5ee0eb8b2f7c461fbe3c81	1	
0450dc57acfbddc9c386b448e2fdb3e8	2	0.637362637362638
f0fe78bbef7ce34de33a475014abcaa7	1	
6eb9eb218e704a3bcf01ff3a3a7adb5a	1	
8e02f9f644f8bb2f1e29429e2aabb96d	1	
a45cb4a8714bff9ab839a63296af1b63	1	
b3eac88b10de94a26e75c558e1d17643	1	
efdded03e76772ef92cfbc9273e17634	1	
1473d28c6393c46338e9cb55b6eb97f1	1	
7d19faa85397df6c2ea4607e0f1e2992	1	
64dba10fee984cd30db4be08e4946827	1	
d0d00655e08da3a0309987f5defdde21	1	
0f665a221a91b6e91b9e4e2ef24ee499	1	
d72cfc9bc9f48da732b5da1fc729c4c8	1	
bcacce05cafcf6876198eb89576eab45	1	
e526c209db0015af3076823839ab5619	1	
4f8565de64b18cff1cf5bf4dd1d8d209	1	
b338626330da342d6c05294fd330c3b5	1	
8ae4a4b072644e75745f2cc9e7c0e0dc	1	
e7cd736192b41aa896df302ca11bf545	1	
956af5f3605fa4349c32481479f97e00	1	
aa202f3f7247c3a74f5d866d7d14b3cd	2	0.637362637362638
2d9526b01ad24528c2041c41d7cb4f41	2	0.637362637362638
3cc9cd3efaab3fdb6db21af44c1c63d2	2	0.637362637362638
3c7d847d59923482078d5d002860b2e2	2	0.637362637362638
aac2de6258696747e8713568fb8d6430	2	0.637362637362638
c42dfdb94292280bf1b7c0a93b403d36	1	
7d1dc6edcc98e8788eb9e2262c6c5e3e	1	
877f292282f11f73c370d188f81ec0df	1	
cebb1c9c0e1e11eefcb7d510c921a26c	1	
0fe8b7ec6c1fbec21d8e7bd3436fb92d	1	
9f0d5b13f5a428a3e53f58c9c0016c40	1	
4f6133d5773779ebec6b2e41a5aebd25	2	0.142857142857143
1d062086cab5beb75527260f0b35e6cc	1	
1f1ae2b21309e1b291f65a8f48ab7199	1	
194ca7704a0006884fbaa40d088bb4e1	1	
4f1da2a3d3173c54269a88150a7c611d	1	
b038914846763fd6b0a5626a5061ea60	1	
dabced8a6b2c7daa951b4e0872147c03	2	0.637362637362638
7e99460389e819226c7935330b40c651	1	
14d33320bb0aff684385c0ab9113d7b9	2	0.637362637362638
2f43ffd8a4fe09257dccc72e21a4b303	1	
caa42e43e98130fa9588c60f3590ff53	1	
3bf8cf1f920121ad5703586fb7f52c78	1	
3073ba6260334c9f69c15439ba0da7bb	1	
e23fb4a0338b019814ae6fba5a6f208e	2	0.637362637362638
a880b03a522da9d0e1b3a0485d23ad24	1	
5ed5876aa0a1ccb85b0806b9fc8658b8	1	
bff5d5c91fe72bcd0febc589d7293e46	1	
26f0c2dcf50532bdfa4b085c76716f54	1	
9214ace1b4285731f98d0ef3fab27d54	1	
29350bd8cb42a04b1fa7faf7a754103d	1	
c501b2c353173a4384a6a968459f09ec	2	0.637362637362638
a31e82e25080f38fded651839338e2e1	1	
d5a9797052611e325ff6c905650e34ec	1	
39927092f4c5ba1d811cb1f36f9cc8bb	1	
8776a0509bf46364f50690cfd6b1e58c	1	
c211e6cc1f212d7754257cba825ab732	1	
a9100baa1d770a39f5f3d7e5c3fbb077	1	
be46b53ebfa74fdeb011de7bfcd545eb	1	
e67d6ed9130f8951ce4010606b4e4ad7	1	
da0d9594f1c0da60302ac5f9c6fd81e6	1	
2277af7c3b9b0fb96135bd99b48b3a4e	2	0.637362637362638
6b6a5ac32f1f61a6ff8a7f3056bd4b3e	2	0.637362637362638
e122ec2c1ab42b3d9fe4b3d5f16a2ba8	1	
b7bd8001c8c1d64ff49578c1323e9922	1	
a35f0bbd0fe4a137d28cdebb97ff1934	1	
76e9aac8e512e028ec583a683bd0e2ae	1	
5152b692c132519da19d8e9c2927f1bd	2	0.637362637362638
58098db7b950640333c928786cc380c7	1	
eda21cea18a7966e0ff04ebc93fa6e96	1	
a1a10786cab8267d95d54af309530850	1	
863a964b2b49a6baec9afcf1ac850d64	1	
27e95e7ff5f08d89136a04d8cabdb055	1	
d732e866ef0d5032ad556ce37fa8e57c	1	
36e4540d175a4971004a3e2dc7bc6e79	1	
ccb2c23c5811292d5620867e0bad7b7e	2	0.637362637362638
3741e0427f58a57b0392c0f207e7918d	2	0.637362637362638
6c36592e71acf5f684792df43338b1c2	2	0.637362637362638
2a24a9d1e35c2e296b58000e0030d4ee	3	0.697802197802198
5ad705700499c3e9a00156e25bfbcd28	1	
493e5a6e8a6a9145e24aea6e0c7f1e92	1	
ec6190149833ed4d0e9d89ffdfac2720	2	0.637362637362638
f5603fa55867372cd347c2436708e833	1	
634199d106a4dcde911bb8e68b333364	1	
27ef773fe977210a52b870b984bef31f	1	
9ac7e824a321a5ba3ba4e00f9901d475	1	
6635f0ba9868fdad3acccf10865b411a	1	
4f342a3941857cf35b9a33ff662e869b	1	
be675884db44af1b14d40564e784e658	1	
6320fcbc6cbdee11f4a8b83c2ba37daa	1	
2a9b3e5f1c1c8a597f8a62938e7c7a89	1	
153e2f7d661653e517b520b687b78e7d	1	
dad922d2506f69cd6cf2a9c343dbcc96	1	
1c0d27ea9aded408740f153f2b08d19b	1	
e7c1387d90f1a28d0c4453158adb1773	2	0.142857142857143
d941601d97ad624aafbeb2e2a4c7c4d3	1	
38a4e5e46d9737b534c7300519b2f944	1	
0ce25f9722a5d1bb9ce948955fe9e4b6	1	
615714d458b485b05faeb2aa5f06b7d3	1	
0b7a414b20bcdd84479b474dfbc88ffa	1	
c6b817a22748221c9153ee62560b7336	1	
06b3f6e9bbf1202fe15d2e97a80ea8d3	2	0.637362637362638
289ef4f07c0767741c90280d3eea48b6	1	
6077a90a75e9d5b8f7efafbc32ae7ae9	1	
166e1e46ebb98a717d5ab47c3856b729	1	
2a233ae531ba079b4b5bed51ec8242b0	1	
66c0a9c2f5281c64bd4c47c3ccaf4c79	2	0.637362637362638
a6a04c020065e5084dcc1eb222df7c6c	1	
3e388a53d7b11f1989d9692d4bfade7f	1	
cdf825dc85cd49e09bb3e93510f53dc0	1	
0eb87bf6441c4d223b7e00d6a23c7c6d	1	
ff9030db3a0fec9eb44e021126553435	1	
ab3e20167cbb4a3323c7b4f471658fc0	1	
db53686c8fab110e9dbb62c372e28828	1	
b304a925838d718d07fe71e779ede324	1	
b9b75506d2d7c69033a58cb2c026214a	1	
1ef5670fc80c664b453234b6f440f63f	1	
fdfc073bc367d9468b97ea87190808c3	1	
22755db6f63a66bda9923f39c992d605	2	0.637362637362638
5c70e5b42a378a2aff7069e6cca40f55	1	
a7d2140284d54ae7fd18aaedb4c8e276	1	
b45689c32958cfdab1d4bc3ea32ee596	1	
fd4b47f0b166c2255c6c5528633104e5	1	
98cb37920c442489ee757265c860e280	1	
5f14e07c7bc6abcaaa9f55d1dcc91def	1	
8b00b38d4d77466a1b4ccc465f3a256a	1	
2341d35800c043aa8594d1ac99c2e9f6	1	
d97c300d94ae68392beaa76f90e3e805	1	
0b2c727897fcc11b7aa6fd6797900f08	1	
b79306777f6e7baa5f74bf0b366c1b80	1	
18efc8562eb1d24df5651bcbd021342e	1	
d0bb2626779253e260c73260df10a1e0	1	
6907d7752f94376e16275f03951ea34c	1	
2c74df1f993442a3fd32944b75c2aa82	1	
7911bee75f101a9e0d1174e476da985a	1	
8bf27dc43b42808b4b09334bcedc2c82	1	
3b9b9acfdd3f29b8de3492882df342c0	1	
92eab25c12a521705672517e8c5af220	1	
aef32e7dde1d0bd07d36c24276d4b065	1	
05b4cebe981c1dc7f71fecbe2c204d09	1	
76d1b53ab9ddcd7761eec550beb19368	1	
ae577381c783e15d88c8ba4c2312bb8f	1	
2e8b147a44bcf80ed236bfeb6141ae3e	1	
77003dc7a4a334390992f9d42c438c23	1	
8f6be278debdef3124aae1a144e57024	1	
6d02c1ad02850f8b6ab25117a265339a	1	
9ada205b9967fc2be75c6e467b678de6	1	
ca1d2e5cd9a060f7ed34fd5143fd5cf5	1	
52ed264b98a85b866a3a822206a6c4f4	1	
333ca57ee1cb9770cdcb437b4f6c3c51	1	
9fab59119378d56f5952349ee387e139	1	
70eff4864e66137fb9cfe20c6fdd6aed	1	
d2a625c538f3126a3eb5077eae57a78e	1	
244b33c5928c70319f34e33135e9bd93	1	
fcacc9108df371e2313bdaa3848a017c	1	
64f69ddc85eabe93a620654d5de7e4e5	1	
11a712d9636a042943726ba0b51ac438	1	
0ae0b75980ab9211c4d81e4543474d36	1	
fdb5d23b97bf0304f791a36e8ead6447	1	
693117efac568d1ed5f4a592530c8738	1	
cf7eb1df4a649f8d085223cc78e9df08	3	0.697802197802198
fc3647187a35b1a79e4e40628a080501	1	
e779c05c600c7cb50877ab8aa634a54a	1	
449ee6ff3c0225b7758277b426631170	1	
80e24741957c242090ded236674d4d0f	1	
6db266bd456fb74d7a95850dadb7fe0b	1	
4c45b834cdb7e2194bb302819c27fa37	1	
388269490b6de0f274cf841400d44619	1	
43618e3c7399a152820217ac3c19d933	2	0.637362637362638
75e0f3e70e11a77a0f1b3e0760c59dcc	1	
72a13ad15386db03973fadbf6b5b1c7e	1	
bc960ab3b28e265790fbfac1f493f2a8	1	
eab5951b4898567a6b033d0190ade768	1	
e711a50fd0de45f15e6cba015aab420f	1	
bf40ef0d6cc00ebc036622e4100dbde0	1	
69b786eaab2afc4fea77b4fab4f79677	1	
d1e0b27f96b822f181a849f994e70587	1	
fc5cdf7a638411252a8b01ffb627a112	1	
bc3f248cb9b04e2638b3e3979aa6e397	1	
3288c76b0a6a0f10c39f71f79f693349	1	
1e23d41d7c64b19764a4125762384feb	1	
5bb9126d99fb4ce7daacfea08a4815f4	1	
87b4b9bb725fdad661ef5dc4eeb88e3f	1	
9087f93e4d24bf11afbdb60af068d31b	2	0.142857142857143
a94d3daa1b3d94a62bfb2df5c7614185	1	
804791deff5bef21bc1233e937d9fec8	1	
a45f320cd24b67e96b3c51a13a1dee8a	1	
72d25f55ff3ff14c66a251198a2a821e	1	
e8d1709dc6a967a44df391feb4dd5011	1	
c1b8ca029265f8c94b794a266f9233b3	1	
0cacb22d16b740a0e8c45fa06586e95c	1	
c4a07445dd3ad8071e673d847e24218e	1	
ebe4824fb0be569347b2b7240a1a40e2	2	0.637362637362638
054be2e60053ab10782cae646f0d2788	1	
876309800fca405370e09bc63e573d4c	1	
90b52c888ac6a1f102de9aa158c64d45	1	
a7e2283d3e2e4b7a152fff0ea078f177	1	
ceb7d48b2bee9a0285fd3ad6e9a7daec	1	
311f35fe8fcc12db5f73af188858d546	1	
c0d29084368f38d3672c4cd358d921a4	1	
b26897d7c920bf13026cb61c61e63ff7	1	
8c910eadef7417409fd1952d965d4eec	1	
e7cfe1dbc7a1ef660f9a7e2dd0084373	1	
b055e2f877ac471dbfe835017e984041	1	
d7359a1f90d3a0f5fd1e962cac351463	1	
3dcd981b03439fc458d0596f68d24eb9	1	
f6a1c42ca94003beff177e33abed8284	1	
5075bcb1cbc59c2c1c21661f45b1426c	1	
41da28d6bc6d7f654b12fd193a552d6b	1	
3c69c10e3e5499fa90f9891f99991c97	1	
54602dacec93c8d6f70208413f304f63	1	
1ff87ab5879d241f21d1f23bde71f6a8	1	
a0dfe61919e870383729dfb6d97f559c	1	
df563a1635d97b50f05e17748d9060fc	1	
eab03186c488bf050828b5bcb93c04b7	1	
4033d97a4c7e0d6203b0bc6f95d24ccd	1	
676780a2b482a048ba2f5fc8cb19498f	2	0.637362637362638
471263d4c1c55ad5ea514326bf65b702	1	
3ff5c1db461edf70945ce75240b74f13	1	
12deb8e600226c818456a87735fe2392	1	
920fd97b56cda96bf951f830b28820f6	1	
9bca637136361e10a66c691f025706e4	1	
0cf46b61ab8d27737f4b62e3943e792f	1	
998b582be176e27a9496b65531ed3093	1	
5f8f91ed755223eb4131d7d0bce7ea4b	2	0.637362637362638
2a8bf411619db4a646bdab990f375caa	1	
063d094c51c952d83df69f7134cee74b	1	
45bb3784f96b7a820bcd6e0b7331177f	1	
3202d4cf4b7f39406a5e16013647e89b	1	
e8c671e98c462ddc12c7a0229093e96e	1	
de45a5ff5016fbe315b829b1643043ed	1	
639e5ce2e8ab513ff481a58cad5e364f	1	
8421c114cdc8b5452a089c0b046e3c13	1	
38fa96da47a080779ab4eac41ea063e3	1	
37432c0e9549c884f8be1c8350748c3a	1	
aeea88e6eb2bc39a6324d1b210e3f826	1	
49faed6fbe63c53def8982d05ad71ffc	1	
984876c5479ff8599035813bd5542ecf	1	
ab148f928b118b5b6632edde25d43048	2	0.142857142857143
e98f3e952f7a204bc7a721484d172cad	3	0.697802197802198
477e3fe99f12a88a1f4dc068c0e69e21	1	
7e23cc598c50bd2cfd12a0d61a0c1358	2	0.637362637362638
0b87f96bdf2d42d9261c9fda3d1e6696	1	
a8907b496aebf02b1457d17b27bbdd37	1	
43eaba37754990e41df713d35fb92d59	1	
24d27038cddf45ab84c49533fcf1a1e1	1	
7783a3ecb48f18b418c7d694a1be7b86	1	
9d42cee531c4967c2467b790f945b09b	1	
664866b6622682628eea9fefa25a4b09	1	
bf937e9d707b4085b6ddf96a1721b809	1	
a9d41235c21b1c8a28a910ecbed97724	2	0.637362637362638
41eddc9af99d5b17a1fcc0ee6d8e171f	1	
47d8b27fd458688e9aaeb43ad5159f8e	1	
f7ea434e21dad02645fc76f871c399ae	1	
4f5e5f69d464482fb7955c6824fb78e1	1	
657ac39ef4554cec93c787bf4f6c9f15	1	
a1e7e202df7e3c6bed0c6e7fddb3fcf1	2	0.637362637362638
068c4f99163aaa2993813ac8dba8137b	2	0.637362637362638
de1d68077ca7346dd616f0de73ca283d	1	
492ae8f91baa58e242617ed45e08c711	1	
ca9b54d8b96312a7c684171200d5b9e5	1	
533ca097f77cf619477cb166d1df1d71	1	
f025e91f1e9782a29f8dd3b6beb2a7da	1	
db2b151ae7bd32a4a11a5a7b5b3a190f	2	0.637362637362638
4a71d7abb03d45859e150f1198a1cc77	2	0.637362637362638
ca802ae8ae4ed46f1ac1860e4e4aed4f	2	0.637362637362638
8f663a537fadcc628289350cc63e3bcd	1	
97f7e369b333118c5f277d70b25d9a6f	1	
423b9d0f433791b0fdeb70fa294666bc	1	
073d1b3fdafd645aea2ca84eab19b441	1	
d001eb7594eded936f2bf85837a5f761	1	
6dd73cf8401f29f34672f87723f0ce32	1	
b7c0ce0e9e9b5676b40d729f496d719f	1	
2b4f8421fe8b33dec44de929a1be9108	2	0.637362637362638
6843c97e69a10b3e88fa6b691905225c	1	
fe1808d6dcaf2b01de4a74450d5dca85	1	
9baf7eee7548d16caf779e7508c06b4c	1	
34a4fda4c46ad6c547bd8a012fada7d0	1	
eecaabf7ef99f10f9e8782c6f7047bfd	1	
95d526defa34b9eec8b74c0072864b25	1	
64b4f019c240cfba01c950c02ce67833	1	
e2415f9d1468e35bbe43b183ae7e0608	1	
f9d7fa05b026cc4b21ac85e7173d5ea7	1	
c11479794826d9f07ad766110d45fb5f	1	
0cadb2ad6ca1a2a7fc29d66e5aa85439	1	
72d011b9e449a7ba60c935054c674391	1	
ecde6aa67b3f849c2a56e20ae5e71e81	1	
14760696a730e749fed838f4ba88922a	1	
709baebc855914749b74fdd8818f9744	1	
0071eb4327bb79585e63904da8db79d7	1	
17f5afaab27d20c66a5637cd7a6d0cf2	1	
7bfed599484d70633f7c879e0f6f1dc2	1	
bc43a62f5c8d076068a7440d4c8472f1	1	
cb3478975d5230c6aa4ce064540c4d85	1	
f5d42bbb8788be6b599609072ff26f9c	1	
6552b6f252626aafd9155ca958a0a8ff	1	
0cb174b86766dd5754baf4b8926eb15f	1	
f09fd0899e931f6a5e4a508afe40561b	1	
c826f73df0d14bca0423c31824118ada	1	
e2b6491b2b2c6f2d7d5e9f4cf6cbe6cd	1	
725957ceaed14ca38e3c9d56eda811c5	1	
911923f732863f7df1c9443768a43d82	1	
561bc64b82b6dc88331dd2e9c1c338fa	1	
84679d807e5a25a11e7cf9748bc91245	1	
f364295597c6e147aa99f430dee34205	1	
b2f8796c72f78fdf1cca5828e0317946	1	
62d2dadaa06e28686368cc9d564996bd	1	
67af5d118be57c3dcb7c4dce69d9e216	1	
165b6269c030a2cbf7e07fe103b8a2f2	2	0.637362637362638
55ba235095691c970e373aae19528cea	1	
377a7f3490fbc9d4692920e11409bab0	1	
74b537d90ae2084b32100b746e183a97	1	
6d22cd23ce5cfc2ae6c836046de41823	1	
8248b79cf896ae5c0a7b026b7d601e57	1	
6ee33cdcde960130dd96de19a020c326	1	
c3f645faba6990d17cb67e9ae2fb0288	1	
458b9186d3dca9d2c5080abe2b6bddce	1	
cfad81ea54d752f50fd24b59909c1b0b	1	
95224b9db25fa97f3bc6c3baca5b9cde	1	
fddeec60077d0a89d39f8edcd9a68920	1	
c5c19a8a3e962286face7d9657b2cbe1	1	
36167db916ed5734f540fe4a15d7bf71	1	
3ff50f5e3f583220e6d8ee30a9db350f	1	
53af8da129c7e781bc5c11cab6209b67	1	
5812ac8109ea0fcb0397ce49db378793	1	
c87c52e986504b3a04de65460145a106	1	
25e274ffdd393a9a38357232328aac48	1	
3579f10e88d59bcf87dfc9ccdf80767a	1	
4cd894f62aa8c03bd35c8462c6943ff6	1	
e6143f7b4fa1931bdee3c5e83896b55a	1	
5efad017696ddc651c8082d9b846e232	1	
729c17e9a4feb53f10907eb0f89294f8	1	
ee64246b45b3addccd239a55c35848dd	1	
8b93fdcbb0531e94e8983c13e51aeb3b	1	
0380a7624b1cea0c3ae0ee923e3cee22	1	
ec9cfd32eddee35b4da623868052f257	1	
06c7796a4dcebeec9688e416dae7f5de	1	
d8a747b8309f7a1b1a940a65d3417c4d	1	
3f1a45cf5c5f41324935b56db94019c4	1	
b3c63b826e13fd69950ded1a43804e06	1	
ab591dcdc83a7ecdeaad88be6a3a0487	1	
18b3759f1f894da6480dfe13b481a6ee	2	0.637362637362638
e58ecf5809820f29f512355231cbd14d	2	0.637362637362638
34d2d78b66f5052f86cb3ed2f53fac62	1	
84cb46e75f2f8e68899bd3c10d9f443f	1	
4fca87d1259bf4d6cde7980d4fddb3c1	1	
cb2c9e27fdd5ccffbaca6ff76890d889	1	
370376d1023f221f46ff35cdeb784a31	1	
49d92970863bb7a6c87cd5ff079359af	1	
795dbf2a7627cdcc821814ac0e521e22	1	
ebb9b6d96bc9956753f4b0feeda1e9f9	1	
43ef686c2251da305fdf05c2de345c02	1	
24fb74ff0b56dd186226980d5ad13cdb	1	
4ba4c5f95587e312be0659569033c6c4	1	
af8d731d6821ea32a8ea08630439bbef	1	
8b8f174145b6c40a05e0303b8ede006e	1	
0a0b3a3cd530965aa1228ef06684ca33	2	0.142857142857143
31ffbfedbe3c8f2886336bfa3d411bf7	1	
209ed6c39ece9694a42d35c92871ea02	1	
cc1b50d0da46537c2b5d684fec507cfc	1	
3c514b5e184abdb42fdc9c3a920614db	1	
0619a82ea5c9c8d55c38a678254289ee	1	
06ee616c0b159eadc9e6749de4f66b73	1	
037cf8215b9ee8105b875460847855f3	1	
4e633c5b8ae7d0d8920e439d4772c685	1	
4bcc0b4708fc96f4c6a59052b4eca068	1	
c9c10c8247dbdf513751983745c3dec0	1	
2c95a962525d32617f28a81f08826dcf	1	
1b0a39c35e23bc306148bb190047d71a	1	
c4a12283ea0769334bb232b8f8615a00	1	
c8ccbf8479d495ec547bc91b9bd22e4f	1	
c41822f6da1b93c252ffb605cbedf630	2	0.637362637362638
3f7b3907c4cd754e91e780afd06d6a90	2	0.637362637362638
a79afcbd52ffa65fdbbbf691c605c228	2	0.637362637362638
6987cd65dc416cc929ba2c65bd0721d7	1	
3e071a5f6f4ddcba493270831fe54783	1	
810048bf98b5b15e759b75343665cb76	1	
89bc78dc588436bc17e82feb4eb4db42	1	
b6d6784fe27a5141b89298aa07705a0a	1	
ce634a4ff205969c942bf3158ab88c73	1	
2f9621c959f54167ac940b2e27381288	1	
6902853f3203516b6ae1594bf4d9c7fa	1	
60f9710a30ef81f42a8c4837b83f2771	1	
f70e530dcdefaa486ed3e071bc3eb422	1	
cba8bbbb65bedc2fede23264aed6b4a7	1	
e953daca8007ee94c79cbea1c0c18b31	1	
18636ff24a716b091a615de6076a3199	1	
6c984b8d1b44101e0754d27542bb69be	1	
b0f387e54fad07b545fb74c4fd3c5346	1	
d747810e9f0e59aebd0c35361e93d47f	1	
9382226748e42d0f33981daf9d61e044	1	
6a9e65ddb475013930660f12763e51e3	1	
c6a8006be0d1c94a58644697aae1d9f7	1	
98b5f54a914fa1cb155c585e02d5772f	1	
bd663ab25620dffe621b2bbeab357cc8	1	
5c6491abcb9ec2cf08e91fa57e611be5	1	
17393c3c3a6c61746668e5bd352b102a	1	
34f0834145bda6da5bfe0d8bc7a87d92	1	
189e8eac18ad89a4f85ecd950aa4eb3b	1	
86bcd9a80c2c9ca448a58d65fbbd8b27	1	
65d15d16d1e05ae7ecec794699c22a81	1	
e76364739f66d26a01bdf03bc3af0d69	1	
fcdf73c3b6e1e74219a73d5fbe57cc25	1	
0b7412392a5fa6fd4628fc1fbd20c15a	1	
6a4c9bc464d7d1b876a76cb6d9d5e0d0	1	
035fae0e159a8dd3c32b8c8a852dc0da	1	
5de3d00f9cc57b8f98d66f8d30dd8158	1	
c0f7f6b16ac94cc2543e6ec9ff04eb7d	1	
cda4c6cec18478dbe79b0f7cc756c3e0	1	
a170204e0d1745cadf990b013aae4cae	1	
4663c9c6218b354771f0b9e54b855f62	1	
8ff53030f24f7c6f75d6dec47f336c9d	1	
2b161f7403cb081a35133496b0cb4282	1	
ee56bd62fb7b06dc74c9121d4e6214c1	1	
8a54e58c61925ea81dc7e78afdc0d8eb	1	
08c55828b8e92663ae46900aba389ee8	1	
bf0d2ae5c5a76604b7e2cab48055cc6d	1	
cd0df936121d7e36d6289e2b2768c0cc	1	
dbc3bcab850da1d02bf4cbcb2f2c1ece	1	
9c6d3f773528ba08170bbc355331f059	1	
5732232785b0e3e5258daa4d05a6415e	2	0.637362637362638
4c080e441479588a0a96660416739bfb	1	
637bbb3607bdcdac6580024c749ba2e7	1	
918e8c66a7f0536be1a9870bc2f64d31	1	
adfe457226746babdf9d219d6bd929a4	1	
8d1dbc8b2086ee271c6e47b32026e318	1	
d2ad9567236e16b5ecce9cfe5448446b	1	
a435d15e2f8ef7e9cf3a6c4940e68b69	2	0.637362637362638
e0d2f057e686024b1d9263dab4a3cc87	1	
f3fffcf19df0cae992cfbd9f59f518a2	1	
4f0d3e2b359988d0289ebab5e918f413	1	
8e52a52c653eb38537cc4a91118d6977	1	
2057443c43d23cdd0c6edc9e6b4e14a8	1	
558565ef111f7ca052c76e23629bbf6f	1	
1906f082e09dca0d43f23c75281191b9	1	
63fcc46fa974946eb692ffe893e8d055	1	
e8600513ac5186bc44813f3c018a67f1	1	
0943e8420c6c90771148bfa6a7089f78	1	
4a42f71560e980839d637254aaea95fc	1	
009dd06ce92f7050cfb09c1847c7c3d3	1	
6ded964999cf1267b933159443328cc5	1	
2a2f63f6917ee312cbe7eb8afb28f194	1	
851ffe81d674dc03994b6c977fcbe74d	1	
3b2a8376e8f0e43abc88301d7f276892	1	
e852ca07b5ebdf475223e36eea694374	2	0.637362637362638
4be821f220d8877b4a84afb592a6d04c	1	
e89729b84c9501a8a4e824e1a87f847f	1	
40f4443410c13c50f688d0c0b86eccd1	2	0.637362637362638
b8be655a9a2d9335874465790e597f7e	2	0.637362637362638
faaa1288e71bd1984e315a81580c364d	2	0.637362637362638
9f9a024a1ad68861382a9dd25b5d812b	1	
b6f070ffd9ae309d15cb21e588c72c1d	1	
b01d36f40044745734fde7b5deabb2bc	1	
586224a405aa42c3b149187a835c916b	1	
de9f9ec30b4ebb40cd6d43e4a4d654d8	1	
93eb11ecc155332bcf3d656c605ddca6	1	
7156f9eb6b63ebb59e295024f2582bd3	1	
4f0566b8827b2eab34d7d506e31095d2	1	
f9af7a65ec615707fb795dbdb5fa1f6d	1	
8645a6e97a3dc5a0555a77133d1ddb79	1	
850e3f28796b88dfde21c92279224be0	1	
a20660839702ce7eed68594a20ea17a8	1	
7564693a3af1a73134863e280a8867cb	1	
1663af7f6dd50b0f24d4335e3134f39f	1	
ee2b028c86db56fcbb674e8701409f0e	1	
a9708b90527267ca3059e09825779bd2	1	
0f3b4192d1dcfb4e4645dde2faf6b13e	1	
5e1ebdd1bb5cbcf57ae0baae689a92f8	1	
975ad47c86140c38bad76d67637b49b0	1	
a755f1465eeaf41e3b9f4960839f9a78	1	
668ba688028ad82cb94f82ed80fa12ed	1	
63a401988ff7bc5955a3238afe8c38e3	1	
31509e4dc5d71d65ad0065411576c4c5	1	
87fda3296f950a05f09ec575d6a17766	2	0.142857142857143
017dbc3ba83cbefdfe486848dee04e04	1	
0b02c063c03e5067c1f1ddc22aa974cc	1	
3d37f3f7e57eb7f7f324c52ac88be7fc	1	
60a56f7400f9379844b6ad78e9a060d7	1	
3e831ff28611ac6013af05ecac582d3c	1	
806f98e6e47f5a4c3a343dc683ee47b0	1	
02b35ac9ac3832456aad07c10a94df4a	1	
419e6fc93f714a4de8603d2462d5d53d	1	
